IMU_MODE,IMU_STATUS1,IMU_STATUS2,X_DEL_VEL,Y_DEL_VEL,Z_DEL_VEL,X_DEL_ANG,Y_DEL_ANG,Z_DEL_ANG,VN,VE,VD,ROLL,PITCH,HEADING,LAT,LON,ALT,IMU_MODE_cnt,IMU_Bit
8,5,-32746,-0.00087814861536026,0.0979269396185875,0.00276653716564178,-1.07940286397934E-06,-1.75973400473595E-06,5.32716512680054E-07,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-3.97721305674744E-05,-8.38190317544243E-08,7.6,2560,2560,
8,7,-32746,-0.000797789239883423,0.097875094127655,0.00280705976486206,1.28522515296936E-07,1.74995511770248E-06,-2.56672501564026E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-3.98140400833516E-05,-8.38190317544243E-08,7.8,2560,2560,
8,5,-32746,-0.000793360912799835,0.0979439625620842,0.00276572417020798,-5.58793544769287E-09,-1.00745819509029E-06,-1.61770731210709E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-3.98559495992288E-05,-8.38190317544243E-08,7.8,2560,2560,
8,7,-32746,-0.000823419034481049,0.0978911042332649,0.00277928166389465,7.60890543460846E-07,-1.49384140968323E-06,-4.19793650507927E-07,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-3.9897859115106E-05,-8.38190317544243E-08,7.8,2560,2560,
8,5,-32746,-0.000815929484367371,0.0979041167020798,0.00277896827459335,8.86619091033936E-07,-1.10268592834473E-06,9.86969098448753E-07,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-3.99397686309832E-05,-8.38190317544243E-08,7.8,2560,2560,
8,7,-32746,-0.000707528579235077,0.0978880112171173,0.00282083526849747,-1.3597309589386E-06,3.04216518998146E-06,-2.32341699302197E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-3.99816781468604E-05,-8.38190317544243E-08,7.8,2560,2560,
8,5,-32746,-0.00088610143661499,0.0978709201455116,0.00278333755731583,2.0153820514679E-06,-1.94087624549866E-06,-3.80538403987885E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.00235876627376E-05,-8.38190317544243E-08,7.8,2560,2560,
8,7,-32746,-0.000852705037593842,0.0978802900314331,0.00280308108329773,2.99885869026184E-07,-1.3269018381834E-06,-3.31411138176918E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.00654971786148E-05,-8.38190317544243E-08,7.8,2560,2560,
8,5,-32746,-0.000856111443042755,0.0979057426929474,0.00276467953920364,-1.56555324792862E-06,4.37721610069275E-06,1.39232724905014E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.00654971786148E-05,-8.38190317544243E-08,7.8,2560,2560,
8,7,-32746,-0.000719678092002869,0.0979347516417503,0.00277027058601379,-1.540407538414E-06,3.32482159137726E-07,-4.05358150601387E-07,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.0107406694492E-05,-8.38190317544243E-08,7.8,2560,2560,
8,5,-32746,-0.000682679986953735,0.0979281477570534,0.00274713428020477,-4.18256968259811E-06,8.2491897046566E-07,-5.96651807427406E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.01493162103693E-05,-8.38190317544243E-08,7.8,2560,2560,
8,7,-32746,-0.000836858439445496,0.0979622390627861,0.00273934042453766,2.00234353542328E-07,-1.22189521789551E-06,-1.77044421434402E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.01912257262465E-05,-8.38190317544243E-08,7.8,2560,2560,
8,5,-32746,-0.000786743402481079,0.0979305413246155,0.00269681031703949,2.70828604698181E-06,-4.40049916505814E-07,-2.50339508056641E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.02331352421237E-05,-8.38190317544243E-08,7.8,2560,2560,
8,7,-32746,-0.000839252007007599,0.097915371465683,0.00276777255535126,-3.87430191040039E-07,-1.65007077157497E-06,-2.15531326830387E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.02750447580009E-05,-8.38190317544243E-08,7.8,2560,2560,
8,5,-32746,-0.000867157280445099,0.0979083361029625,0.00276143209934235,-1.30198895931244E-06,-1.06357038021088E-06,-8.24220478534698E-08,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.03169542738781E-05,-8.38190317544243E-08,7.8,2560,2560,
8,7,-32746,-0.000920469796657562,0.0979442986607552,0.00280087373256683,-2.25193798542023E-06,-1.14459544420242E-06,2.13482417166233E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.03588637897553E-05,-8.38190317544243E-08,7.8,2560,2560,
8,5,-32746,-0.000854857885837555,0.0979232652425766,0.00276195895671845,-1.25914812088013E-06,3.99304553866386E-07,2.53668986260891E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.04007733056325E-05,-8.38190317544243E-08,7.8,2560,2560,
8,7,-32746,-0.000810883462429047,0.0978984893202782,0.00282290636301041,-2.74833291769028E-06,-1.87521800398827E-06,-5.688751116395E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.04426828215097E-05,-8.38190317544243E-08,7.8,2560,2560,
8,5,-32746,-0.00078238320350647,0.0978813392043114,0.00276464320421219,9.80682671070099E-07,-3.50014306604862E-06,1.47335231304169E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.0484592337387E-05,-8.38190317544243E-08,7.8,2560,2560,
8,7,-32746,-0.000821207141876221,0.0979227656364441,0.00275707190036774,2.23610550165176E-06,6.33997842669487E-07,-1.71782448887825E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.05265018532642E-05,-8.38190317544243E-08,7.8,2560,2560,
8,5,-32746,-0.000836962902545929,0.0979374949336052,0.00276008316278458,-2.95694917440414E-06,3.37138772010803E-07,1.53412111103535E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.05684113691414E-05,-8.38190317544243E-08,7.8,2560,2560,
8,7,-32746,-0.000878402960300446,0.0978947195649147,0.00276202708482742,2.3283064365387E-08,-3.44589352607727E-07,-3.40119004249573E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.06103208850186E-05,-8.38190317544243E-08,7.8,2560,2560,
8,5,-32746,-0.000760990977287293,0.0979249139428139,0.00271021792888641,2.40746885538101E-06,1.58185139298439E-06,2.47941352427006E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.06522304008958E-05,-8.38190317544243E-08,7.8,2560,2560,
8,7,-32746,-0.000802440118789673,0.0979254044651985,0.00273528453111649,-1.79372727870941E-06,8.62870365381241E-07,-2.3378524929285E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.0694139916773E-05,-8.38190317544243E-08,7.8,2560,2560,
8,5,-32746,-0.000774003446102142,0.0978992659807205,0.00274557641744614,-7.91624188423157E-07,-3.65381129086018E-06,-2.00467184185982E-07,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.0694139916773E-05,-8.38190317544243E-08,7.8,2560,2560,
8,7,-32746,-0.000765255796909332,0.0979062650084496,0.00281558032035828,1.01048499345779E-06,2.21235677599907E-06,-1.83237716555595E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.07360494326502E-05,-8.38190317544243E-08,7.8,2560,2560,
8,5,-32746,-0.000783059942722321,0.0978990797638893,0.00279850287437439,-8.34465026855469E-07,1.4924444258213E-06,-1.39838084578514E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.07779589485274E-05,-8.38190317544243E-08,7.8,2560,2560,
8,7,-32746,-0.000882168173789978,0.0979402155160904,0.00277508497238159,-1.13155692815781E-06,-1.1492520570755E-06,5.16395084559917E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.08198684644047E-05,-8.38190317544243E-08,7.8,2560,2560,
8,5,-32746,-0.00080293972492218,0.0979044391751289,0.00279520093202591,-1.34110450744629E-06,-2.10781581699848E-06,2.45077535510063E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.08617779802819E-05,-8.38190317544243E-08,7.8,2560,2560,
8,7,-32746,-0.000839056706428528,0.0979218209266663,0.00275286612510681,-1.34017318487167E-06,-1.34808942675591E-07,-5.94276934862137E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.09036874961591E-05,-8.38190317544243E-08,7.8,2560,2560,
8,5,-32746,-0.000815884065628052,0.0979180693387985,0.00277984939813614,-2.59559601545334E-06,4.63007017970085E-06,3.91830690205097E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.09455970120363E-05,-8.38190317544243E-08,7.8,2560,2560,
8,7,-32746,-0.000738563203811646,0.0978729094862938,0.00280282673835754,-1.00303441286087E-06,-6.92671164870262E-07,-3.42377461493015E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.09875065279135E-05,-8.38190317544243E-08,7.8,2560,2560,
8,5,-32746,-0.00079973316192627,0.0979297419548035,0.00278302416801453,-2.29477882385254E-06,4.43309545516968E-07,-1.95042230188847E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.10294160437907E-05,-8.38190317544243E-08,7.8,2560,2560,
8,7,-32746,-0.000830209136009216,0.0978899415135384,0.00274808807373047,2.19698995351791E-06,-7.43893906474113E-07,3.52738425135612E-07,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.10713255596679E-05,-8.38190317544243E-08,7.8,2560,2560,
8,5,-32746,-0.00086113475561142,0.0979650868177414,0.00273522548675537,-7.82310962677002E-07,2.41911038756371E-07,-5.52786514163017E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.11132350755451E-05,-1.25728547631637E-07,7.8,2560,2560,
8,7,-32746,-0.00081865006685257,0.0979020546913147,0.00277273682355881,-9.5367431640625E-07,3.27569432556629E-06,2.99187377095222E-07,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.11551445914224E-05,-1.25728547631637E-07,7.8,2560,2560,
8,5,-32746,-0.000721771895885468,0.0979061242103577,0.00276567875146866,-2.54251062870026E-07,-1.11106783151627E-06,2.80840322375298E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.11970541072996E-05,-1.25728547631637E-07,7.8,2560,2560,
8,7,-32746,-0.000821311604976654,0.0978866622805595,0.00275148085355759,-2.10478901863098E-07,-1.16950832307339E-06,3.5739503800869E-07,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.12389636231768E-05,-1.25728547631637E-07,7.8,2560,2560,
8,5,-32746,-0.000786779737472534,0.0979441941976547,0.00281993143558502,2.41212546825409E-07,-1.44005753099918E-06,-3.66824679076672E-06,-0.45,0,-0.5,46.6164128543962,0.645466475417341,0.0604266487624744,-4.1280873139054E-05,-1.25728547631637E-07,7.8,2560,2560,
8,7,-32746,-0.000800932216644287,0.0979071370482445,0.00278772500753403,1.30105763673782E-06,4.04217280447483E-06,-4.16417606174946E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.13227826549312E-05,-1.25728547631637E-07,7.8,2560,2560,
8,5,-32746,-0.00078898708820343,0.0979127190113068,0.00281036170721054,-1.03190541267395E-06,-1.78953632712364E-06,-4.15346585214138E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.13646921708084E-05,-1.25728547631637E-07,7.8,2560,2560,
8,7,-32746,-0.000866762137413025,0.0979207672119141,0.00275675851106644,-2.19792127609253E-07,-5.28944656252861E-06,2.52225436270237E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.14066016866856E-05,-1.25728547631637E-07,7.8,2560,2560,
8,5,-32746,-0.000885960638523102,0.0979051249980927,0.00272816741466522,-1.26566737890244E-06,2.59862281382084E-06,-4.3774489313364E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.14485112025628E-05,-1.25728547631637E-07,8,2560,2560,
8,7,-32746,-0.000803466582298279,0.0979074186444283,0.00277890923023224,-1.14552676677704E-07,-1.05006620287895E-07,-4.59142029285431E-07,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.14904207184401E-05,-1.25728547631637E-07,8,2560,2560,
8,5,-32746,-0.000833938014507294,0.0979440670251846,0.00279429255723953,1.88779085874557E-06,3.66941094398499E-07,-1.92294828593731E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.15323302343173E-05,-1.25728547631637E-07,8,2560,2560,
8,7,-32746,-0.000886214983463287,0.0979284021019936,0.00280709609985352,4.47966158390045E-07,-2.5751069188118E-07,-1.22678466141224E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.15323302343173E-05,-1.25728547631637E-07,8,2560,2560,
8,5,-32746,-0.00074517617225647,0.0978943925499916,0.00274958689212799,1.06263905763626E-06,2.73576006293297E-06,1.22422352433205E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.15742397501945E-05,-1.25728547631637E-07,8,2560,2560,
8,7,-32746,-0.00080002384185791,0.0979533551573753,0.00278629431724548,-3.3872202038765E-06,-3.83984297513962E-06,-1.86450779438019E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.16161492660717E-05,-1.25728547631637E-07,8,2560,2560,
8,5,-32746,-0.000847949695587158,0.0979343337893486,0.00275164436101913,-1.57393515110016E-06,1.7927959561348E-06,-2.2232998162508E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.16580587819489E-05,-1.25728547631637E-07,8,2560,2560,
8,7,-32746,-0.000851742160320282,0.0979200677633286,0.00276800419092178,2.05449759960175E-06,-1.74646265804768E-06,-3.49478796124458E-07,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.16999682978261E-05,-1.25728547631637E-07,8,2560,2560,
8,5,-32746,-0.000903274261951447,0.0979462516665459,0.00281360460519791,-1.66613608598709E-06,-8.29808413982391E-07,-1.19348987936974E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.17418778137033E-05,-1.25728547631637E-07,8,2560,2560,
8,7,-32746,-0.000762444376945496,0.0979710275888443,0.00280270864963532,-1.25076621770859E-06,5.45498915016651E-06,-1.23982317745686E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.17837873295805E-05,-1.25728547631637E-07,8,2560,2560,
8,5,-32746,-0.00089070235490799,0.0978859764575958,0.00279332513809204,-6.69620931148529E-07,-9.45525243878365E-07,-5.90807758271694E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.18256968454577E-05,-1.25728547631637E-07,8,2560,2560,
8,7,-32746,-0.000725750577449799,0.0979030902385712,0.00274216547012329,-2.14111059904099E-06,-2.57021747529507E-06,-9.40635800361633E-07,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.1867606361335E-05,-1.25728547631637E-07,8,2560,2560,
8,5,-32746,-0.000780825340747833,0.0979048933625221,0.00279374753236771,-1.99396163225174E-06,2.37324275076389E-06,-6.21192157268524E-07,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.19095158772122E-05,-1.25728547631637E-07,8,2560,2560,
8,7,-32746,-0.000768989217281342,0.097881965982914,0.00277504863739014,-9.17352735996246E-07,3.5739503800869E-07,-2.39978544414043E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.19514253930894E-05,-1.25728547631637E-07,8,2560,2560,
8,5,-32746,-0.000893050503730774,0.0979111838579178,0.00275399250984192,2.36928462982178E-06,-9.77166928350925E-06,-2.97091901302338E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.19933349089666E-05,-1.25728547631637E-07,8,2560,2560,
8,7,-32746,-0.000842672038078308,0.0979228473901749,0.0027402715086937,-1.61677598953247E-06,6.8950466811657E-06,-1.50804407894611E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.20352444248438E-05,-1.25728547631637E-07,8,2560,2560,
8,5,-32746,-0.000798370599746704,0.097916102707386,0.00280837236642838,-1.14087015390396E-06,2.81794928014278E-06,-5.24567440152168E-07,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.2077153940721E-05,-1.25728547631637E-07,8,2560,2560,
8,7,-32746,-0.000888108944892883,0.0979071733832359,0.00280239526033401,-1.27404928207397E-06,6.18631020188332E-07,-4.27383929491043E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.21190634565982E-05,-1.25728547631637E-07,8,2560,2560,
8,5,-32746,-0.000816233789920807,0.0979593322634697,0.00276910786628723,2.66823917627335E-06,3.86033207178116E-07,-1.51642598211765E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.21609729724754E-05,-1.25728547631637E-07,8,2560,2560,
8,7,-32746,-0.00085679726600647,0.097925172829628,0.00278700284957886,-2.95788049697876E-06,-2.632150426507E-06,-1.29709951579571E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.22028824883527E-05,-1.25728547631637E-07,8,2560,2560,
8,5,-32746,-0.000756689822673798,0.0979220571041107,0.0027900004863739,-3.6163255572319E-06,-2.33761966228485E-07,-2.52388417720795E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.22447920042299E-05,-1.25728547631637E-07,8,2560,2560,
8,7,-32746,-0.000878543758392334,0.0978888242125511,0.00279456961154938,1.25821679830551E-06,9.58330929279327E-07,1.13365240395069E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.22867015201071E-05,-1.25728547631637E-07,8,2560,2560,
8,5,-32746,-0.00086978702545166,0.0978949875354767,0.00281669762134552,-1.95112079381943E-06,-1.22678466141224E-06,-3.8540456444025E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.23286110359843E-05,-1.25728547631637E-07,8,2560,2560,
8,7,-32746,-0.000835286951065063,0.0978788002967834,0.00276368941068649,-1.80397182703018E-06,4.62401658296585E-07,-1.46869570016861E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.23705205518615E-05,-1.25728547631637E-07,8,2560,2560,
8,5,-32746,-0.000760818386077881,0.0979226611733437,0.00271426019668579,-2.15135514736176E-06,-3.2549723982811E-07,2.52621248364449E-07,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.24124300677387E-05,-1.25728547631637E-07,8,2560,2560,
8,7,-32746,-0.00080334849357605,0.0979137318491936,0.00275918841362,2.28174030780792E-07,-3.43332067131996E-06,-8.83359462022781E-07,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.24543395836159E-05,-1.25728547631637E-07,8,2560,2560,
8,5,-32746,-0.00082267416715622,0.0979282068014145,0.0027693167924881,4.14438545703888E-07,2.01212242245674E-06,2.61003151535988E-07,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.24962490994931E-05,-1.25728547631637E-07,8,2560,2560,
8,7,-32746,-0.00086484546661377,0.0979221933603287,0.00274960960149765,-3.04263085126877E-06,-3.2009556889534E-06,-1.13132409751415E-06,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.25381586153704E-05,-1.25728547631637E-07,8,2560,2560,
8,5,-32746,-0.000765269422531128,0.0979414054870606,0.00276271290779114,-1.28429383039474E-06,-2.55112536251545E-06,2.5604385882616E-06,-0.45,0,-0.5,46.6164128543962,0.64821314127018,0.0604266487624744,-4.25800681312476E-05,-1.25728547631637E-07,8,2560,2560,
8,7,-32746,-0.000760000848770142,0.0979025225043297,0.00275315680503845,-2.47638672590256E-06,-8.12578946352005E-08,-5.23100607097149E-06,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.26219776471248E-05,-1.25728547631637E-07,8,2560,2560,
8,5,-32746,-0.000824032187461853,0.0978877795815468,0.00276175003051758,-8.78237187862396E-07,-2.25566327571869E-06,-4.3835025280714E-06,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.2663887163002E-05,-1.25728547631637E-07,8,2560,2560,
8,7,-32746,-0.000870168542861939,0.0978973811030388,0.00275619986057282,1.31875276565552E-06,-3.57627868652344E-07,5.14788553118706E-07,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.2663887163002E-05,-1.25728547631637E-07,8,2560,2560,
8,5,-32746,-0.000842485821247101,0.0978957096934319,0.00281051158905029,4.57745045423508E-06,1.40047632157803E-06,-1.34482979774475E-06,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.27057966788792E-05,-1.25728547631637E-07,8,2560,2560,
8,7,-32746,-0.000758338522911072,0.0979475869774818,0.00276512010097504,-1.10268592834473E-06,-2.9182992875576E-06,-3.33786010742188E-06,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.27477061947564E-05,-1.25728547631637E-07,8,2560,2560,
8,5,-32746,-0.000755295467376709,0.0979449981093407,0.00279251214265823,-6.07222318649292E-07,-2.81352549791336E-06,-2.08383426070213E-06,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.27896157106336E-05,-1.25728547631637E-07,8,2560,2560,
8,7,-32746,-0.000845987606048584,0.0979182555556297,0.00278569933176041,-1.70711427927017E-06,4.19560819864273E-07,9.18982550501823E-07,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.28315252265108E-05,-1.25728547631637E-07,8,2560,2560,
8,5,-32746,-0.000704658114910126,0.0979018730163574,0.00275691293478012,-4.00561839342117E-06,-5.00818714499474E-07,-1.59395858645439E-06,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.28734347423881E-05,-1.25728547631637E-07,8,2560,2560,
8,7,-32746,-0.000835418665409088,0.0978804762482643,0.0027797585606575,-7.15255737304688E-07,6.8172812461853E-07,-1.5702098608017E-06,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.29153442582653E-05,-1.25728547631637E-07,8,2560,2560,
8,5,-32746,-0.000860962164402008,0.097898035132885,0.00271512315273285,9.08970832824707E-07,-2.82656401395798E-07,2.38185748457909E-07,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.29572537741425E-05,-1.25728547631637E-07,8,2560,2560,
8,7,-32746,-0.000822942137718201,0.0979389846682549,0.00275523698329926,-2.53692269325256E-06,-1.67498365044594E-06,-4.03891317546368E-06,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.29991632900197E-05,-1.25728547631637E-07,8,2560,2560,
8,5,-32746,-0.000832139432430267,0.097911370074749,0.00279081802368164,4.61935997009277E-07,-4.07220795750618E-06,2.59745866060257E-06,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.30410728058969E-05,-1.25728547631637E-07,8,2560,2560,
8,7,-32746,-0.0008455197930336,0.0979070780038834,0.00276997990608215,-3.56696546077728E-06,8.34232196211815E-07,-2.51433812081814E-06,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.30829823217741E-05,-1.25728547631637E-07,8.2,2560,2560,
8,5,-32746,-0.000873679411411285,0.0979003832817078,0.0027810257434845,-2.30502337217331E-06,1.71596184372902E-07,-2.23657116293907E-06,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.31248918376513E-05,-1.25728547631637E-07,8.2,2560,2560,
8,7,-32746,-0.000792906725406647,0.0979308683395386,0.00276417993307114,7.89761543273926E-07,-7.49947503209114E-07,1.33970752358437E-06,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.31668013535285E-05,-1.25728547631637E-07,8.2,2560,2560,
8,5,-32746,-0.000763211953639984,0.0978829061508179,0.00274234260320663,4.8615038394928E-07,2.22562812268734E-06,-4.30503860116005E-07,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.32087108694058E-05,-1.25728547631637E-07,8.2,2560,2560,
8,7,-32746,-0.000844393408298492,0.0979704371452332,0.00278146630525589,-4.52995300292969E-06,-1.65007077157497E-06,-2.98628583550453E-06,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.3250620385283E-05,-1.25728547631637E-07,8.2,2560,2560,
8,5,-32746,-0.000856638300418854,0.0979096941232681,0.00276020125150681,-1.00769102573395E-06,1.33970752358437E-06,1.55996531248093E-07,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.32925299011602E-05,-1.25728547631637E-07,8.2,2560,2560,
8,7,-32746,-0.000851928377151489,0.0979406242847443,0.0027762249827385,8.66129994392395E-07,8.8568776845932E-07,2.85916030406952E-07,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.33344394170374E-05,-1.25728547631637E-07,8.2,2560,2560,
8,5,-32746,-0.000716085469722748,0.0979454023361206,0.0028081770658493,-7.73929059505463E-07,-3.14717181026936E-06,-2.68104486167431E-06,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.33763489329146E-05,-1.25728547631637E-07,8.2,2560,2560,
8,7,-32746,-0.000845601546764374,0.0979389392495155,0.00278814285993576,-2.72784382104874E-06,-7.40401446819305E-07,-2.09454447031021E-06,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.34182584487918E-05,-1.25728547631637E-07,8.2,2560,2560,
8,5,-32746,-0.000782269656658173,0.097891036105156,0.00279081802368164,-2.07498669624329E-06,8.62870365381241E-07,1.60885974764824E-07,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.3460167964669E-05,-1.25728547631637E-07,8.2,2560,2560,
8,7,-32746,-0.000908851683139801,0.0978934160470963,0.0027383775472641,-1.11106783151627E-06,-4.20957803726196E-07,3.38535755872726E-07,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.35020774805462E-05,-1.25728547631637E-07,8.2,2560,2560,
8,5,-32746,-0.000867366206645966,0.0979408922553063,0.00273472588062286,-5.43892383575439E-07,-1.36019662022591E-06,-1.80257484316826E-06,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.35439869964234E-05,-1.25728547631637E-07,8.2,2560,2560,
8,7,-32746,-0.000780325734615326,0.0979029403567314,0.00279651353359222,-2.75298953056335E-06,-1.04913488030434E-06,-1.61654315888882E-06,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.35858965123007E-05,-1.25728547631637E-07,8.2,2560,2560,
8,5,-32746,-0.00084289458990097,0.0978960094571114,0.00276510647535324,-5.39235770702362E-07,1.94902531802654E-06,-1.46869570016861E-06,-0.45,0,-0.5,46.6164128543962,0.65095980712302,0.0604266487624744,-4.36278060281779E-05,-1.25728547631637E-07,8.2,2560,2560,
